-0.2255,0.391
-0.2255,0.391
-0.2255,0.391
-0.2255,0.391
0.21968,0.34187
0.21968,0.34187
0.21968,0.34187
0.21968,0.34187
0.91138,0.017788
0.91138,0.017788
0.91138,0.017788
0.91138,0.017788
1.408,0.30119
1.408,0.30119
1.408,0.30119
1.408,0.30119
1.2258,0.30614
1.2258,0.30614
1.2258,0.30614
1.2258,0.30614
-0.45411,0.4963
-0.45411,0.4963
-0.45411,0.4963
-0.45411,0.4963
0.08688,-0.14406
0.08688,-0.14406
0.08688,-0.14406
0.08688,-0.14406
0.013606,-1.2214
0.013606,-1.2214
0.013606,-1.2214
0.013606,-1.2214
0.22699,-1.3022
0.22699,-1.3022
0.22699,-1.3022
0.22699,-1.3022
0.3451,-1.0852
0.3451,-1.0852
0.3451,-1.0852
0.3451,-1.0852
-0.83848,1.667
-0.83848,1.667
-0.83848,1.667
-0.83848,1.667
-0.74388,1.875
-0.74388,1.875
-0.74388,1.875
-0.74388,1.875
-0.532,-1.3087
-0.532,-1.3087
-0.532,-1.3087
-0.532,-1.3087
-0.67831,-0.66133
-0.67831,-0.66133
-0.67831,-0.66133
-0.67831,-0.66133
0.45703,-1.1427
0.45703,-1.1427
0.45703,-1.1427
0.45703,-1.1427
0.86347,2
0.86347,2
0.86347,2
0.86347,2
-0.76228,1.602
-0.76228,1.602
-0.76228,1.602
-0.76228,1.602
-0.12234,-1.3189
-0.12234,-1.3189
-0.12234,-1.3189
-0.12234,-1.3189
-0.23204,0.79706
-0.23204,0.79706
-0.23204,0.79706
-0.23204,0.79706
0.34779,-1.4056
0.34779,-1.4056
0.34779,-1.4056
0.34779,-1.4056
-0.68075,0.96586
-0.68075,0.96586
-0.68075,0.96586
-0.68075,0.96586
0.65663,-0.73972
0.65663,-0.73972
0.65663,-0.73972
0.65663,-0.73972
-0.45694,-0.2277
-0.45694,-0.2277
-0.45694,-0.2277
-0.45694,-0.2277
-0.96689,1.2
-0.96689,1.2
-0.96689,1.2
-0.96689,1.2
